"","Fecha","Entidad","TotalDelitos","Aborto","Abuso de confianza","Abuso sexual","Acoso sexual","Allanamiento de morada","Amenazas","Con arma blanca","armas","Con otro elemento","Con violencia","Contra el medio ambiente","Corrupción de menores","Daño a la propiedad","Delitos cometidos por servidores públicos","Despojo","Electorales","En accidente de tránsito","Evasión de presos","Extorsión","Falsedad","Falsificación","Fraude","Hostigamiento sexual","Incesto","Incumplimiento de obligaciones de asistencia familiar","Narcomenudeo","No especificado","Otro tipo de secuestros","Otros delitos contra el patrimonio","Otros delitos contra la familia","Otros delitos contra la sociedad","Otros delitos del Fuero Común","Otros delitos que atentan contra la libertad personal","Otros delitos que atentan contra la libertad y la seguridad sexual","Otros delitos que atentan contra la vida y la integridad corporal","Rapto","Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia","Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia","Robo de coche de 4 ruedas Con violencia","Robo de coche de 4 ruedas Sin violencia","Robo de embarcaciones pequeñas y grandes Con violencia","Robo de embarcaciones pequeñas y grandes Sin violencia","Robo de herramienta industrial o agrícola Con violencia","Robo de herramienta industrial o agrícola Sin violencia","Robo de motocicleta Con violencia","Robo de motocicleta Sin violencia","Robo de tractores Con violencia","Robo de tractores Sin violencia","Secuestro con calidad de rehén","Secuestro exprés","Secuestro extorsivo","Secuestro para causar daño","Sin violencia","Tráfico de menores","Trata de personas","Violación equiparada","Violación simple","Violencia de género en todas sus modalidades distinta a la violencia familiar","Violencia familiar","Poblacion2020","id","Cortas","Largas","Canjes","IncidenciaCanjes"
"1",2017-01-01,"Aguascalientes",147.936984035572,0,2.03422121243793,0,0,1.68349341719001,6.9444103459088,1.12232894479334,0.280582236198335,10.3815427393384,4.48931577917336,0,0.420873354297503,12.4859095108259,0.0701455590495838,0.56116447239667,0,4.41917022012378,0,0.911892267644589,0.56116447239667,1.89393009433876,3.78786018867752,0,0,0.140291118099168,4.7698980153717,1.33276562194209,0,0,1.12232894479334,0,7.71601149545422,0,1.19247450384292,0,0,0,0,0.280582236198335,17.3259530852472,0,0,0,0,0.0701455590495838,3.85800574772711,0,0,0,0,0.0701455590495838,0,52.9598970824358,0,0,0.350727795247919,0.771601149545422,0,3.92815130677669,100000,0.0701455590495838,0,0,0,0
"2",2017-01-01,"Baja California",237.807175340009,0.106128383505527,1.53886156083014,2.12256767011053,0,4.03287857321001,6.97794121548838,0.397981438145725,2.1756318618633,0.875559163920595,30.1935251073223,0.0265320958763817,0.371449342269343,15.362083512425,1.77765042371757,1.27354060206632,0,0.583706109280396,0.0265320958763817,0.504109821651252,0.265320958763817,0.63677030103316,1.75111832784119,0.238788862887435,0,1.48579736907737,8.17188552992555,21.41140137224,0.0265320958763817,0.79596287629145,0.557174013404015,0,18.1214214835687,1.14088012268441,0.397981438145725,1.35313688969546,0,0,0,3.39610827217685,48.8986527001714,0,0,0,0,0,0,0,0,0,0,0,0,45.2637555651071,0,0,0.742898684538686,1.16741221856079,0,13.6374972804602,100000,0.0530641917527633,0.689834492785923,0.95515545154974,1.64498994433566,1.64498994433566
"3",2017-01-01,"Baja California Sur",267.769808140052,0.250486256445324,3.6320507184572,2.37961943623058,0,2.37961943623058,13.0252853351569,0.375729384667987,5.38545451357448,2.12913317978526,11.5223677964849,0,0.125243128222662,20.038900515626,4.38350948779318,5.38545451357448,0,1.87864692333993,0,3.38156446201188,0.375729384667987,2.75534882089857,7.51458769335973,0.250486256445324,0,8.51653271914103,11.1466384118169,11.2718815400396,0,0.751458769335973,2.88059194912123,0,5.26021138535181,1.25243128222662,0.250486256445324,0.876701897558636,0,0,0.250486256445324,0.125243128222662,17.2835516947274,0,0.375729384667987,0,0,0,0.751458769335973,0,0,0,0,0,0,95.8109930903366,0,0,0.125243128222662,1.75340379511727,0,21.9175474389659,100000,0.375729384667987,0,0,0,0
"4",2017-01-01,"Campeche",18.7426685466784,0,0,0.430865943601802,0,0.215432971800901,0.107716485900451,0.323149457701352,0.430865943601802,0.861731887203605,1.29259783080541,0,0.107716485900451,1.72346377440721,0.215432971800901,0,0,1.72346377440721,0,0.215432971800901,0,0,0,0,0,0,0.754015401303154,0,0,0.323149457701352,0,0,0.323149457701352,0,0.215432971800901,0,0,0,0,0,1.61574728850676,0,0,0,0,0,3.77007700651577,0,0,0,0,0.215432971800901,0,2.69291214751126,0,0,0.430865943601802,0.430865943601802,0,0.323149457701352,100000,0.430865943601802,0.215432971800901,0,0.215432971800901,0.215432971800901
"5",2017-01-01,"Chiapas",39.2688950667301,0.0360761553208361,0.270571164906271,0.360761553208361,0,0.216456931925016,0.739561184077139,0.667408873435467,0.739561184077139,2.7959020373648,8.73042958764233,0,0.216456931925016,2.3990643288356,0.432913863850033,0.432913863850033,0,1.78576968838139,0.018038077660418,0.216456931925016,0.0360761553208361,0.270571164906271,1.11836081494592,0.018038077660418,0,0.685446951095885,0.793675417058394,0,0,0.018038077660418,0.018038077660418,0.0901903883020902,4.74401442468994,0.234495009585434,0.126266543622926,0,0.0360761553208361,0,0,0.847789650039648,1.96615046498557,0,0,0.0360761553208361,0.0721523106416721,0.450951941510451,1.02817042664383,0,0,0,0,0.0721523106416721,0,2.92216858098772,0,0.198418854264598,0.108228465962508,0.775637339397976,0,2.54336895011894,100000,0.0901903883020902,0,0.018038077660418,0.018038077660418,0.018038077660418
"6",2017-01-01,"Chihuahua",135.707583563187,0,1.2026075739156,1.97762134377232,0,0.935361446378802,4.48973494261825,1.09570912290088,3.07333046667321,5.87941480580961,2.8060843391364,0.1336230637684,0.0801738382610401,14.8588846910461,1.336230637684,1.7370998289892,0,2.32504130957016,0.02672461275368,0.02672461275368,0.427593804058881,0.828462995364081,5.47854561450441,0.347419965797841,0.02672461275368,4.06214113855937,22.715920840628,0,0,0.18707228927576,0,0,6.17338554610009,1.22933218666928,0.02672461275368,0.614666093334641,0,0,0,1.36295525043768,7.77686231132089,0,0,0,0.16034767652208,0.02672461275368,0.347419965797841,0,0,0,0,0,0,20.55122720758,0,0.18707228927576,0.24052151478312,1.336230637684,0,19.6158657612012,100000,0.16034767652208,0,0.02672461275368,0.02672461275368,0.02672461275368
"7",2017-01-01,"Ciudad de México",170.858802181642,0.0760048052409439,3.02933438031762,1.02063595609268,0.217156586402697,0.738332393769169,7.65476967069507,1.16178773725443,2.51901640227128,4.00653901912976,20.3258564872924,0.69490107648863,0.0868626345610788,9.67432592424015,2.29100198654845,2.77960430595452,0.466886660765798,4.11511731233111,0,0.521175807366473,0.423455343485259,5.86322783287282,9.72861507084082,0,0,0.618896271247686,1.70467920326117,0,0,0,0.857768516290653,0.0651469759208091,8.00222020893938,0.760048052409439,0.0108578293201348,0,0,0,0,2.98590306303708,5.91751697947349,0,0,0,0,1.22693471317524,1.41151781161753,0,0.0108578293201348,0,0,0.0108578293201348,0,54.593165821638,0,0.0108578293201348,0.0325734879604045,0.238872245042967,0,15.0055201204264,100000,0.0760048052409439,0.412597514165124,0.217156586402697,0.629754100567821,0.629754100567821
"8",2017-01-01,"Coahuila",123.110324837746,0,1.55715175969271,0.889801005538693,0.254228858725341,0.985136827560696,6.51461450483686,0.190671644044006,0.349564680747344,9.85136827560696,3.14608212672609,0.0317786073406676,0.158893036703338,18.3998136502466,0,0.921579612879361,0,1.90671644044006,0,0.0317786073406676,0.127114429362671,0.444900502769347,2.3516169432094,0,0.0317786073406676,0.54023632479135,6.92773640026554,0,0,1.68426618905538,0.826243790857358,0,22.0543534944233,0,0.190671644044006,0.0635572146813353,0,0,0.286007466066009,0.413121895428679,3.3367537707701,0,0,0,0.127114429362671,0,0.127114429362671,0,0,0,0,0.0317786073406676,0,22.4039181751707,0,0,0.0953358220220029,0.222450251384673,0.0635572146813353,15.5715175969271,100000,0.254228858725341,0.254228858725341,0.0953358220220029,0.349564680747344,0.349564680747344
"9",2017-01-01,"Colima",282.88562478893,0,4.92212783586344,2.05088659827643,0,2.59778969115015,22.0128494881671,1.36725773218429,7.24646598057674,9.16062680563474,12.442045362877,0,0,23.7902845400066,0,4.51195051620816,0,6.1526597948293,0,0.546903092873716,0.273451546436858,0.683628866092145,17.3641731987405,0.136725773218429,0,11.3482391771296,9.02390103241631,8.06682061988731,0,0,0,0,13.2624000021876,1.09380618574743,0.273451546436858,0,0,0,0,0,16.6805443326483,0,0,0,0,0,6.28938556804773,0,0,0,0,0,0,73.8319175379517,0,0.136725773218429,0.410177319655287,1.09380618574743,0,26.1146226847199,100000,1.23053195896586,0,0,0,0
"10",2017-01-01,"Durango",153.548140670614,0,3.38307914768232,1.58240798843205,0,0.436526341636428,9.3853163451832,0.873052683272856,0.818486890568303,8.83965841813767,3.49221073309142,0,0,12.9320928709792,1.09131585409107,1.96436853736393,0,6.9298556734783,0,0.218263170818214,0.0545657927045535,0,9.71271110141052,0,0,0.109131585409107,2.72828963522768,4.5835265871825,0,0.436526341636428,1.14588164679562,0.218263170818214,5.4020134777508,0.272828963522768,0.218263170818214,0.109131585409107,0,0,0,1.30957902490928,5.83853981938723,0,0,0,0,0,0.763921097863749,0,0,0,0,0.163697378113661,0,41.4154366627561,0,0,0.0545657927045535,0.654789512454642,0,26.4098436690039,100000,0.545657927045535,2.72828963522768,1.14588164679562,3.8741712820233,3.8741712820233
